"","year","state","month","number","date","area","rain","wind","temp"
"373",2010,"Alagoas","jul",2,"01/01/2010",0,0,0.9,10.4
"374",2011,"Alagoas","jul",0,"01/01/2011",0,0,2.7,20.3
"375",2012,"Alagoas","jul",0,"01/01/2012",18.3,0,4,10.3
"376",2013,"Alagoas","jul",0,"01/01/2013",39.35,0,4.9,15.4
"377",2014,"Alagoas","jul",1,"01/01/2014",0,0,2.2,21.1
"378",2015,"Alagoas","jul",0,"01/01/2015",174.63,0,2.2,21.9
"379",2016,"Alagoas","jul",3,"01/01/2016",0,0,5.8,8.7
"380",2017,"Alagoas","jul",0,"01/01/2017",0,0,0.9,5.2
"381",1998,"Alagoas","aug",1,"01/01/1998",7.73,0,7.2,19.3
"382",1999,"Alagoas","aug",3,"01/01/1999",16.33,0,2.7,16.2
"383",2000,"Alagoas","aug",4,"01/01/2000",5.86,0,1.8,28.2
"384",2001,"Alagoas","aug",1,"01/01/2001",42.87,0,2.7,20.5
"385",2002,"Alagoas","aug",3,"01/01/2002",12.18,0,4.5,21.3
"386",2003,"Alagoas","aug",2,"01/01/2003",16,0,2.2,20.9
"387",2004,"Alagoas","aug",2,"01/01/2004",24.59,0,5.4,20.6
"388",2005,"Alagoas","aug",2,"01/01/2005",0,0,5.4,11.6
"389",2006,"Alagoas","aug",1,"01/01/2006",28.74,0,3.1,23.3
"390",2007,"Alagoas","aug",3,"01/01/2007",0,0,3.1,23.3
"391",2008,"Alagoas","aug",1,"01/01/2008",9.96,0,6.3,7.5
"392",2009,"Alagoas","aug",0,"01/01/2009",30.18,0,2.7,20.7
"393",2010,"Alagoas","aug",1,"01/01/2010",70.76,0,4,21.9
"394",2011,"Alagoas","aug",4,"01/01/2011",0,0,7.6,15.2
"395",2012,"Alagoas","aug",0,"01/01/2012",0,0,1.8,5.3
"396",2013,"Alagoas","aug",0,"01/01/2013",51.78,0,1.8,10.1
"397",2014,"Alagoas","aug",3,"01/01/2014",3.64,0,4.9,20.4
"398",2015,"Alagoas","aug",3,"01/01/2015",3.63,0,3.6,24.3
"399",2016,"Alagoas","aug",5,"01/01/2016",0,0,3.1,25.9
"400",2017,"Alagoas","aug",1,"01/01/2017",0,0,4.5,28
"401",1998,"Alagoas","sep",14,"01/01/1998",8.16,0,4.5,28
"402",1999,"Alagoas","sep",3,"01/01/1999",4.95,0,4,22.8
"403",2000,"Alagoas","sep",22,"01/01/2000",0,0,4,25
"404",2001,"Alagoas","sep",5,"01/01/2001",0,0,3.6,21.3
"405",2002,"Alagoas","sep",14,"01/01/2002",6.04,0,2.2,21.8
"406",2003,"Alagoas","sep",8,"01/01/2003",0,0,2.2,27.9
"407",2004,"Alagoas","sep",5,"01/01/2004",3.95,0,4.9,17
"408",2005,"Alagoas","sep",7,"01/01/2005",0,0,4,14.2
"409",2006,"Alagoas","sep",4,"01/01/2006",7.8,0,3.1,19.9
"410",2007,"Alagoas","sep",2,"01/01/2007",0,0,5.4,23.4
"411",2008,"Alagoas","sep",9,"01/01/2008",0,0,2.7,14.7
"412",2009,"Alagoas","sep",13,"01/01/2009",4.62,0,9.4,8.2
"413",2010,"Alagoas","sep",5,"01/01/2010",1.63,0,4.5,22.8
"414",2011,"Alagoas","sep",5,"01/01/2011",0,0,3.6,26.4
"415",2012,"Alagoas","sep",6,"01/01/2012",0,0,4,24.1
"416",2013,"Alagoas","sep",4,"01/01/2013",746.28,0,4.9,27.5
"417",2014,"Alagoas","sep",11,"01/01/2014",7.02,0,3.1,26.3
"418",2015,"Alagoas","sep",7,"01/01/2015",0,0,5.8,13.8
"419",2016,"Alagoas","sep",18,"01/01/2016",2.44,0,5.4,24.9
"420",2017,"Alagoas","sep",4,"01/01/2017",3.05,0,4,24.8
"421",1998,"Alagoas","oct",20,"01/01/1998",185.76,0,4.5,26.2
"422",1999,"Alagoas","oct",4,"01/01/1999",0,0,4.5,30.8
"423",2000,"Alagoas","oct",13,"01/01/2000",6.3,0,3.6,29.3
"424",2001,"Alagoas","oct",15,"01/01/2001",0.72,0,4,22.3
"425",2002,"Alagoas","oct",30,"01/01/2002",4.96,0,3.6,26.9
"426",2003,"Alagoas","oct",10,"01/01/2003",0,0,2.2,20.4
"427",2004,"Alagoas","oct",12,"01/01/2004",0,0,2.2,20.4
"428",2005,"Alagoas","oct",17,"01/01/2005",2.35,0,2.2,27.9
"429",2006,"Alagoas","oct",32,"01/01/2006",0,0,5.8,26.2
"430",2007,"Alagoas","oct",6,"01/01/2007",3.2,0,4,24.6
"431",2008,"Alagoas","oct",18,"01/01/2008",0,0,3.6,19.4
"432",2009,"Alagoas","oct",30,"01/01/2009",6.36,0,4,23.3
"433",2010,"Alagoas","oct",16,"01/01/2010",0,0,6.7,23.9
"434",2011,"Alagoas","oct",23,"01/01/2011",15.34,0,4.9,20.9
"435",2012,"Alagoas","oct",28,"01/01/2012",0,0,3.6,22.2
"436",2013,"Alagoas","oct",25,"01/01/2013",0,0,1.8,23.8
"437",2014,"Alagoas","oct",7,"01/01/2014",0.54,0,1.3,26.8
"438",2015,"Alagoas","oct",40,"01/01/2015",0,0,2.7,14.2
"439",2016,"Alagoas","oct",74,"01/01/2016",6.43,0,4,23.6
"440",2017,"Alagoas","oct",14,"01/01/2017",0.33,0,2.2,19.1
"441",1998,"Alagoas","nov",19,"01/01/1998",0,0,3.6,16.2
"442",1999,"Alagoas","nov",15,"01/01/1999",1.23,0,1.8,25.5
"443",2000,"Alagoas","nov",2,"01/01/2000",3.35,0,3.1,10.9
"444",2001,"Alagoas","nov",22,"01/01/2001",0,0,8,14.8
"445",2002,"Alagoas","nov",50,"01/01/2002",9.96,0,3.6,16.2
"446",2003,"Alagoas","nov",17,"01/01/2003",0,0,4.5,17.3
"447",2004,"Alagoas","nov",28,"01/01/2004",0,0,2.2,19.1
"448",2005,"Alagoas","nov",25,"01/01/2005",0,0,8,8.9
"449",2006,"Alagoas","nov",12,"01/01/2006",0,0,4,10.5
"450",2007,"Alagoas","nov",15,"01/01/2007",0,0,4.9,19.3
"451",2008,"Alagoas","nov",37,"01/01/2008",6.43,0,5.4,23.4
"452",2009,"Alagoas","nov",55,"01/01/2009",9.71,0,4.9,11.8
"453",2010,"Alagoas","nov",31,"01/01/2010",0,0,4,17.7
"454",2011,"Alagoas","nov",23,"01/01/2011",0,0,3.1,17.4
"455",2012,"Alagoas","nov",95,"01/01/2012",0,0,3.1,16.8
"456",2013,"Alagoas","nov",10,"01/01/2013",0,0,2.7,17.9
"457",2014,"Alagoas","nov",14,"01/01/2014",0,0,2.7,16.6
"458",2015,"Alagoas","nov",162,"01/01/2015",82.75,0,4,19.9
"459",2016,"Alagoas","nov",76,"01/01/2016",3.32,0,4.9,18.9
"460",2017,"Alagoas","nov",10,"01/01/2017",1.94,0,8,15.5
"461",1998,"Alagoas","dec",32,"01/01/1998",0,0,4.9,18.9
"462",1999,"Alagoas","dec",12,"01/01/1999",0,0,4.9,18.9
"463",2000,"Alagoas","dec",2,"01/01/2000",3.71,0,7.6,14.5
"464",2001,"Alagoas","dec",30,"01/01/2001",5.39,0,6.3,4.6
"465",2002,"Alagoas","dec",95,"01/01/2002",2.14,0,5.4,5.1
"466",2003,"Alagoas","dec",43,"01/01/2003",6.84,0,0.9,4.6
"467",2004,"Alagoas","dec",71,"01/01/2004",3.18,0,5.8,10.2
"468",2005,"Alagoas","dec",16,"01/01/2005",5.55,0,5.4,11.2
"469",2006,"Alagoas","dec",30,"01/01/2006",6.61,0,3.6,13.3
"470",2007,"Alagoas","dec",33,"01/01/2007",61.13,0,9.4,13.7
"471",2008,"Alagoas","dec",34,"01/01/2008",0,0,5.8,17.6
"472",2009,"Alagoas","dec",55,"01/01/2009",38.48,0,4,18
"473",2010,"Alagoas","dec",45,"01/01/2010",1.94,0,4,14.3
"474",2011,"Alagoas","dec",50,"01/01/2011",70.32,0,3.1,24.5
"475",2012,"Alagoas","dec",59,"01/01/2012",10.08,0,2.7,26.4
"476",2013,"Alagoas","dec",42,"01/01/2013",3.19,0,9.4,22.7
"477",2014,"Alagoas","dec",24,"01/01/2014",1.76,0,1.3,27.2
"478",2015,"Alagoas","dec",136,"01/01/2015",7.36,0,4,26.1
"479",2016,"Alagoas","dec",155,"01/01/2016",2.21,0,4.5,18.2
"480",1998,"Amapa","jan",0,"01/01/1998",278.53,0,4.9,22.6
"481",1999,"Amapa","jan",0,"01/01/1999",2.75,0,4.5,30.2
"482",2000,"Amapa","jan",2,"01/01/2000",0,0,4.9,30.2
"483",2001,"Amapa","jan",0,"01/01/2001",1.29,0,5.8,23.4
"484",2002,"Amapa","jan",7,"01/01/2002",0,0,5.4,31
"485",2003,"Amapa","jan",31,"01/01/2003",26.43,0,4,33.1
"486",2004,"Amapa","jan",38,"01/01/2004",2.07,0,3.6,30.6
"487",2005,"Amapa","jan",109,"01/01/2005",2,0,6.3,24.1
"488",2006,"Amapa","jan",6,"01/01/2006",16.4,0,3.6,26.4
"489",2007,"Amapa","jan",0,"01/01/2007",46.7,0,7.6,19.4
"490",2008,"Amapa","jan",2,"01/01/2008",0,0,1.3,20.6
"491",2009,"Amapa","jan",4,"01/01/2009",0,0,4,28.7
"492",2010,"Amapa","jan",2,"01/01/2010",0,0,4.5,32.4
"493",2011,"Amapa","jan",0,"01/01/2011",0,0,2.2,32.4
"494",2012,"Amapa","jan",30,"01/01/2012",43.32,0,4.5,27.5
"495",2013,"Amapa","jan",3,"01/01/2013",8.59,0,4.9,30.8
"496",2014,"Amapa","jan",10,"01/01/2014",0,0,2.2,23.9
"497",2015,"Amapa","jan",14,"01/01/2015",2.77,0,3.1,32.6
"498",2016,"Amapa","jan",19,"01/01/2016",14.68,0,2.2,32.3
"499",2017,"Amapa","jan",2,"01/01/2017",40.54,0,2.7,33.3
"500",1998,"Amapa","feb",0,"01/01/1998",10.82,6.4,4.9,27.3
"501",1999,"Amapa","feb",1,"01/01/1999",0,0.8,4.9,21.6
"502",2000,"Amapa","feb",0,"01/01/2000",0,0.8,4.9,21.6
"503",2001,"Amapa","feb",0,"01/01/2001",0,0.4,4.9,20.7
"504",2002,"Amapa","feb",2,"01/01/2002",1.95,0,4.9,29.2
"505",2003,"Amapa","feb",0,"01/01/2003",49.59,0,4.9,28.9
"506",2004,"Amapa","feb",2,"01/01/2004",5.8,0,1.8,26.7
"507",2005,"Amapa","feb",1,"01/01/2005",0,0,8.5,18.5
"508",2006,"Amapa","feb",2,"01/01/2006",0,0,3.6,25.9
"509",2007,"Amapa","feb",0,"01/01/2007",0,0,3.6,25.9
"510",2008,"Amapa","feb",0,"01/01/2008",2.17,1.4,7.6,21.1
"511",2009,"Amapa","feb",0,"01/01/2009",0.43,0,5.4,18.2
"512",2010,"Amapa","feb",0,"01/01/2010",0,0,2.7,27.8
"513",2011,"Amapa","feb",3,"01/01/2011",6.44,0,2.7,27.8
"514",2012,"Amapa","feb",5,"01/01/2012",54.29,0,5.8,21.9
"515",2013,"Amapa","feb",0,"01/01/2013",11.16,0,6.7,21.2
"516",2014,"Amapa","feb",2,"01/01/2014",0,0,4,25.6
"517",2015,"Amapa","feb",1,"01/01/2015",0,0,4.5,11.8
"518",2016,"Amapa","feb",1,"01/01/2016",40.54,0,4,19.2
"519",2017,"Amapa","feb",0,"01/01/2017",0,0,0.9,16.4
"520",1998,"Amapa","mar",0,"01/01/1998",0.17,0,4,10.3
"521",1999,"Amapa","mar",2,"01/01/1999",3.78,0,4,21.4
"522",2000,"Amapa","mar",0,"01/01/2000",0,0,4,19.4
"523",2001,"Amapa","mar",0,"01/01/2001",6.96,0,4,22.9
"524",2002,"Amapa","mar",0,"01/01/2002",0,0,5.4,22.2
"525",2003,"Amapa","mar",1,"01/01/2003",46.7,0,3.1,19.6
"526",2004,"Amapa","mar",0,"01/01/2004",0,0,5.8,18.6
"527",2005,"Amapa","mar",0,"01/01/2005",9.27,0,1.3,16.8
"528",2006,"Amapa","mar",0,"01/01/2006",0,0,6.7,19.5
"529",2007,"Amapa","mar",0,"01/01/2007",0.36,0,2.2,23.7
"530",2008,"Amapa","mar",1,"01/01/2008",49.37,0,4,10.6
"531",2009,"Amapa","mar",1,"01/01/2009",0,0,5.4,21
"532",2010,"Amapa","mar",2,"01/01/2010",0,0,4.9,30.2
"533",2011,"Amapa","mar",0,"01/01/2011",2.87,0,3.6,25.3
"534",2012,"Amapa","mar",1,"01/01/2012",0,0,2.2,15.9
"535",2013,"Amapa","mar",0,"01/01/2013",18.3,0,3.6,22.6
"536",2014,"Amapa","mar",1,"01/01/2014",0,0,3.1,20.3
"537",2015,"Amapa","mar",2,"01/01/2015",0,0,5.4,25.5
"538",2016,"Amapa","mar",5,"01/01/2016",0,0,4,20.7
"539",2017,"Amapa","mar",0,"01/01/2017",0,0,1.3,21.8
"540",1998,"Amapa","apr",0,"01/01/1998",3.05,0,1.8,28.6
"541",1999,"Amapa","apr",0,"01/01/1999",0,0,1.3,22.9
"542",2000,"Amapa","apr",0,"01/01/2000",1.94,0,9.4,22.4
"543",2001,"Amapa","apr",0,"01/01/2001",0,0,7.6,15.5
"544",2002,"Amapa","apr",0,"01/01/2002",0,0,3.1,28.3
"545",2003,"Amapa","apr",2,"01/01/2003",0,0,2.2,24.6
"546",2004,"Amapa","apr",0,"01/01/2004",3.19,0,2.7,16
"547",2005,"Amapa","apr",0,"01/01/2005",0,0,7.2,5.5
"548",2006,"Amapa","apr",0,"01/01/2006",1.36,0,3.6,15.2
"549",2007,"Amapa","apr",0,"01/01/2007",0,0,6.7,17.6
"550",2008,"Amapa","apr",2,"01/01/2008",0,0,3.6,21.5
"551",2009,"Amapa","apr",0,"01/01/2009",12.64,0,4.9,28.7
"552",2010,"Amapa","apr",2,"01/01/2010",12.64,0,2.7,12.4
"553",2011,"Amapa","apr",0,"01/01/2011",0,0,1.8,23.6
"554",2012,"Amapa","apr",2,"01/01/2012",8.02,0,5.4,27.4
"555",2013,"Amapa","apr",2,"01/01/2013",0,0,4.5,21.3
"556",2014,"Amapa","apr",0,"01/01/2014",0,0,4.9,22.9
"557",2015,"Amapa","apr",0,"01/01/2015",5.86,0,0.9,27.8
"558",2016,"Amapa","apr",0,"01/01/2016",11.06,0,1.8,20.2
"559",2017,"Amapa","apr",3,"01/01/2017",9.96,0,4.5,20.6
"560",1998,"Amapa","may",0,"01/01/1998",0,0,4.5,30.2
"561",1999,"Amapa","may",0,"01/01/1999",0,0,3.1,19.3
"562",2000,"Amapa","may",0,"01/01/2000",10.02,0,8.5,22.4
"563",2001,"Amapa","may",0,"01/01/2001",0,0,2.7,26.4
"564",2002,"Amapa","may",3,"01/01/2002",0,0,4,20.1
"565",2003,"Amapa","may",0,"01/01/2003",0,0,4.5,23.7
"566",2004,"Amapa","may",0,"01/01/2004",1.58,0,5.4,17.1
"567",2005,"Amapa","may",0,"01/01/2005",7.73,0,3.6,32.4
"568",2006,"Amapa","may",0,"01/01/2006",0,0,3.1,18.5
"569",2007,"Amapa","may",0,"01/01/2007",0,0,2.7,32.6
"570",2008,"Amapa","may",0,"01/01/2008",0,0,4,21.4
"571",2009,"Amapa","may",2,"01/01/2009",0,0,4.5,20.6
"572",2010,"Amapa","may",2,"01/01/2010",105.66,0,5.8,11.5
"573",2011,"Amapa","may",2,"01/01/2011",154.88,0,3.1,5.3
"574",2012,"Amapa","may",2,"01/01/2012",24.24,0,4,22.7
"575",2013,"Amapa","may",0,"01/01/2013",6.84,0,5.4,18.6
"576",2014,"Amapa","may",0,"01/01/2014",7.31,0,3.1,15.1
"577",2015,"Amapa","may",0,"01/01/2015",17.2,0,3.1,21
"578",2016,"Amapa","may",1,"01/01/2016",0,0,5.4,17.4
"579",2017,"Amapa","may",1,"01/01/2017",11.32,0,4.5,24.3
"580",1998,"Amapa","jun",0,"01/01/1998",0,0,4.9,23
"581",1999,"Amapa","jun",2,"01/01/1999",12.1,0,9.4,19.4
"582",2000,"Amapa","jun",0,"01/01/2000",0,0,2.2,22.8
"583",2001,"Amapa","jun",0,"01/01/2001",0,0,1.3,16.6
"584",2002,"Amapa","jun",0,"01/01/2002",4.96,0,4,11.8
"585",2003,"Amapa","jun",0,"01/01/2003",26.43,0,4.9,8.8
"586",2004,"Amapa","jun",5,"01/01/2004",105.66,0,2.7,17.7
"587",2005,"Amapa","jun",2,"01/01/2005",0,0,2.2,15.4
"588",2006,"Amapa","jun",0,"01/01/2006",0,0,1.8,9.8
"589",2007,"Amapa","jun",0,"01/01/2007",0.76,0,3.6,24.1
"590",2008,"Amapa","jun",0,"01/01/2008",1.64,0,5.4,11
"591",2009,"Amapa","jun",1,"01/01/2009",0,0,4,10.6
"592",2010,"Amapa","jun",0,"01/01/2010",7.31,0,3.6,18.9
"593",2011,"Amapa","jun",0,"01/01/2011",1.52,0,5.8,22.1
"594",2012,"Amapa","jun",7,"01/01/2012",0,0,4.5,12.9
"595",2013,"Amapa","jun",1,"01/01/2013",6.1,0,3.6,22.8
"596",2014,"Amapa","jun",0,"01/01/2014",10.01,0,8,15.4
"597",2015,"Amapa","jun",3,"01/01/2015",0,0,4.9,16.1
"598",2016,"Amapa","jun",2,"01/01/2016",0,0,4.9,20.6
"599",2017,"Amapa","jun",2,"01/01/2017",0,0,7.6,7.5
"600",1998,"Amapa","jul",0,"01/01/1998",0.17,0,2.7,15.1
"601",1999,"Amapa","jul",0,"01/01/1999",0.9,0,3.1,19.6
"602",2000,"Amapa","jul",0,"01/01/2000",0,0,4,26.4
"603",2001,"Amapa","jul",1,"01/01/2001",30.18,0,7.2,14.7
"604",2002,"Amapa","jul",1,"01/01/2002",0,0,6.7,23.9
"605",2003,"Amapa","jul",0,"01/01/2003",0,0,6.3,12.6
"606",2004,"Amapa","jul",2,"01/01/2004",0,0,1.8,15.1
"607",2005,"Amapa","jul",0,"01/01/2005",1.64,0,2.7,14.7
"608",2006,"Amapa","jul",0,"01/01/2006",5.38,0,4.5,26.3
"609",2007,"Amapa","jul",0,"01/01/2007",36.85,0,3.1,15.4
"610",2008,"Amapa","jul",0,"01/01/2008",9.96,0,3.1,23.4
"611",2009,"Amapa","jul",4,"01/01/2009",0,0,3.1,25.3
"612",2010,"Amapa","jul",2,"01/01/2010",0,0,4.9,20.7
"613",2011,"Amapa","jul",5,"01/01/2011",0,0,2.7,19.8
"614",2012,"Amapa","jul",3,"01/01/2012",0.47,0,2.7,20.6
"615",2013,"Amapa","jul",1,"01/01/2013",1.61,0,2.7,16.4
"616",2014,"Amapa","jul",4,"01/01/2014",0.24,0,2.7,19.6
"617",2015,"Amapa","jul",5,"01/01/2015",12.1,0,1.8,24.3
"618",2016,"Amapa","jul",1,"01/01/2016",0,0,2.2,17.4
"619",2017,"Amapa","jul",3,"01/01/2017",0,0,2.7,20.8
"620",1998,"Amapa","aug",1,"01/01/1998",1.95,0,4.5,23.3
"621",1999,"Amapa","aug",0,"01/01/1999",0,0,3.1,20.4
"622",2000,"Amapa","aug",3,"01/01/2000",0,0,3.1,21.7
"623",2001,"Amapa","aug",12,"01/01/2001",0,0,2.2,20.6
"624",2002,"Amapa","aug",18,"01/01/2002",0,0,2.7,11.3
"625",2003,"Amapa","aug",14,"01/01/2003",15.45,0,5.8,19
"626",2004,"Amapa","aug",9,"01/01/2004",0,0,3.1,16.7
"627",2005,"Amapa","aug",4,"01/01/2005",10.13,0,8.5,20.2
"628",2006,"Amapa","aug",11,"01/01/2006",6.38,0,3.1,19.3
"629",2007,"Amapa","aug",5,"01/01/2007",0,0,5.8,15.8
"630",2008,"Amapa","aug",4,"01/01/2008",6.36,0,3.6,14.7
"631",2009,"Amapa","aug",20,"01/01/2009",6.3,0,1.3,24.6
"632",2010,"Amapa","aug",1,"01/01/2010",28.66,0,4.5,15.4
"633",2011,"Amapa","aug",16,"01/01/2011",0,0,4.5,24.2
"634",2012,"Amapa","aug",19,"01/01/2012",1.01,0,5.4,11.2
"635",2013,"Amapa","aug",9,"01/01/2013",0.68,0,3.6,17.7
"636",2014,"Amapa","aug",18,"01/01/2014",0,0,4.5,14.2
"637",2015,"Amapa","aug",40,"01/01/2015",1.26,0,4,25.7
"638",2016,"Amapa","aug",37,"01/01/2016",0,0,3.1,17.6
"639",2017,"Amapa","aug",33,"01/01/2017",0,0,6.7,17.6
"640",1998,"Amapa","sep",20,"01/01/1998",0,0,1.8,18.9
"641",1999,"Amapa","sep",4,"01/01/1999",0,0,3.1,19.6
"642",2000,"Amapa","sep",19,"01/01/2000",0,0,4.9,20.1
"643",2001,"Amapa","sep",95,"01/01/2001",4.69,0,5.4,22.2
"644",2002,"Amapa","sep",73,"01/01/2002",0,0,2.2,22.5
"645",2003,"Amapa","sep",88,"01/01/2003",0,0,5.8,11.6
"646",2004,"Amapa","sep",67,"01/01/2004",31.72,0,5.4,17.3
"647",2005,"Amapa","sep",97,"01/01/2005",0,0,5.4,18.8
"648",2006,"Amapa","sep",112,"01/01/2006",0,0,2.7,21.3
"649",2007,"Amapa","sep",61,"01/01/2007",7.04,0,5.4,27.8
"650",2008,"Amapa","sep",83,"01/01/2008",39.35,0,8.5,4.8
"651",2009,"Amapa","sep",188,"01/01/2009",0,0,4.9,17.1
"652",2010,"Amapa","sep",63,"01/01/2010",29.48,0,5.4,28
"653",2011,"Amapa","sep",128,"01/01/2011",17.2,0,5.4,17.8
"654",2012,"Amapa","sep",168,"01/01/2012",8.24,0,6.3,19
"655",2013,"Amapa","sep",85,"01/01/2013",0,0,5.4,13.2
"656",2014,"Amapa","sep",137,"01/01/2014",0,0,2.7,20.1
"657",2015,"Amapa","sep",192,"01/01/2015",0.96,0,4.9,17.2
"658",2016,"Amapa","sep",142,"01/01/2016",0,0,4.9,20.6
"659",2017,"Amapa","sep",95,"01/01/2017",1.07,0,0.9,18.6
"660",1998,"Amapa","oct",42,"01/01/1998",12.18,0,1.3,17.8
"661",1999,"Amapa","oct",25,"01/01/1999",1.07,0,5.4,28.7
"662",2000,"Amapa","oct",42,"01/01/2000",17.85,0,7.6,8.9
"663",2001,"Amapa","oct",194,"01/01/2001",0,0,2.7,23.7
"664",2002,"Amapa","oct",557,"01/01/2002",0,0,5.4,16.7
"665",2003,"Amapa","oct",355,"01/01/2003",0,0,3.6,25.4
"666",2004,"Amapa","oct",412,"01/01/2004",0,0,2.2,28.7
"667",2005,"Amapa","oct",335,"01/01/2005",6.54,0,4.9,15.9
"668",2006,"Amapa","oct",405,"01/01/2006",1.95,0,3.1,17.2
"669",2007,"Amapa","oct",162,"01/01/2007",0,0,5.8,19.6
"670",2008,"Amapa","oct",395,"01/01/2008",0,0,3.1,24.3
"671",2009,"Amapa","oct",765,"01/01/2009",11.06,0,4,18.9
"672",2010,"Amapa","oct",265,"01/01/2010",0,0,8.9,22.7
"673",2011,"Amapa","oct",304,"01/01/2011",0,0,2.7,9.8
"674",2012,"Amapa","oct",475,"01/01/2012",0,0,4,30.2
"675",2013,"Amapa","oct",385,"01/01/2013",0,0,2.2,21.4
"676",2014,"Amapa","oct",480,"01/01/2014",30.32,0,8,5.8
"677",2015,"Amapa","oct",827,"01/01/2015",10.08,0,4,24.8
"678",2016,"Amapa","oct",793,"01/01/2016",1.01,0,4,19.3
"679",2017,"Amapa","oct",468,"01/01/2017",0,0,1.8,19.7
"680",1998,"Amapa","nov",131,"01/01/1998",0,0,3.1,23.1
"681",1999,"Amapa","nov",26,"01/01/1999",0,0,4.5,27.5
"682",2000,"Amapa","nov",157,"01/01/2000",8.68,0,5.4,10.5
"683",2001,"Amapa","nov",406,"01/01/2001",0,0,8,8.7
"684",2002,"Amapa","nov",1.096,"01/01/2002",4.42,0,4.9,17.7
"685",2003,"Amapa","nov",750,"01/01/2003",0,0,5.4,15.1
"686",2004,"Amapa","nov",949,"01/01/2004",0.54,0,2.7,19.6
"687",2005,"Amapa","nov",685,"01/01/2005",3.5,0,4.5,22.7
"688",2006,"Amapa","nov",207,"01/01/2006",37.02,0,8.5,4.6
"689",2007,"Amapa","nov",198,"01/01/2007",0,0,5.4,14.2
"690",2008,"Amapa","nov",266,"01/01/2008",9.27,0,4,28.2
"691",2009,"Amapa","nov",1.019,"01/01/2009",200.94,0,2.7,13.9
"692",2010,"Amapa","nov",339,"01/01/2010",0,0,5.4,21.7
"693",2011,"Amapa","nov",282,"01/01/2011",48.55,0,4,18
"694",2012,"Amapa","nov",969,"01/01/2012",1.09,0,4.9,8.8
"695",2013,"Amapa","nov",341,"01/01/2013",9.27,0,3.1,22.1
"696",2014,"Amapa","nov",484,"01/01/2014",0,0,1.8,10.3
"697",2015,"Amapa","nov",1.3,"01/01/2015",0,0,2.2,5.1
"698",2016,"Amapa","nov",1.161,"01/01/2016",0,0,5.4,13.2
"699",2017,"Amapa","nov",858,"01/01/2017",43.32,0,3.1,20.1
"700",1998,"Amapa","dec",84,"01/01/1998",0.68,0,3.1,27.9
"701",1999,"Amapa","dec",41,"01/01/1999",40.54,0,4.9,28
"702",2000,"Amapa","dec",30,"01/01/2000",0,0,3.1,21.7
"703",2001,"Amapa","dec",593,"01/01/2001",0,0,3.1,19.2
"704",2002,"Amapa","dec",200,"01/01/2002",8.71,0,4.9,24.8
"705",2003,"Amapa","dec",411,"01/01/2003",51.78,0,2.2,17
"706",2004,"Amapa","dec",777,"01/01/2004",3.52,0,1.8,25.3
"707",2005,"Amapa","dec",38,"01/01/2005",0,0,2.7,19.7
"708",2006,"Amapa","dec",74,"01/01/2006",0,0,1.8,23.9
"709",2007,"Amapa","dec",14,"01/01/2007",0,0,4,28.7
"710",2008,"Amapa","dec",32,"01/01/2008",0,0,2.7,26.4
"711",2009,"Amapa","dec",123,"01/01/2009",0,0,1.8,18
"712",2010,"Amapa","dec",43,"01/01/2010",0,0,5.4,22.5
"713",2011,"Amapa","dec",360,"01/01/2011",24.24,0,2.2,18.6
"714",2012,"Amapa","dec",422,"01/01/2012",0,0,3.6,22.1
"715",2013,"Amapa","dec",148,"01/01/2013",0,0,5.8,17.6
"716",2014,"Amapa","dec",354,"01/01/2014",0,0,5.4,19.1
"717",2015,"Amapa","dec",269,"01/01/2015",0,0,0.9,11.8
"718",2016,"Amapa","dec",491,"01/01/2016",11.16,0,2.7,18.2
"719",1998,"Amazonas","jan",0,"01/01/1998",26.43,0,8.5,19.4
"720",1999,"Amazonas","jan",3,"01/01/1999",15.34,0,8.5,16.2
"721",2000,"Amazonas","jan",7,"01/01/2000",0,0,3.6,19.3
"722",2001,"Amazonas","jan",3,"01/01/2001",1.43,0,4,21.1
"723",2002,"Amazonas","jan",17,"01/01/2002",0,0,2.2,23.3
"724",2003,"Amazonas","jan",158,"01/01/2003",0,0,4.5,18.6
"725",2004,"Amazonas","jan",123,"01/01/2004",0,0,2.7,15.6
"726",2005,"Amazonas","jan",44,"01/01/2005",7.73,0,3.1,11
"727",2006,"Amazonas","jan",20,"01/01/2006",0,0,4,22.2
"728",2007,"Amazonas","jan",37,"01/01/2007",0,0,6.7,19.4
"729",2008,"Amazonas","jan",16,"01/01/2008",0,0,5.4,20.9
"730",2009,"Amazonas","jan",9,"01/01/2009",3.64,0,2.7,20.2
"731",2010,"Amazonas","jan",82,"01/01/2010",14.29,0,7.6,22.9
"732",2011,"Amazonas","jan",53,"01/01/2011",3.64,0,4,21.1
"733",2012,"Amazonas","jan",6,"01/01/2012",1.56,0,1.8,15.2
"734",2013,"Amazonas","jan",37,"01/01/2013",15.34,0,8.5,21.9
"735",2014,"Amazonas","jan",46,"01/01/2014",105.66,0,2.7,12.7
"736",2015,"Amazonas","jan",35,"01/01/2015",1.01,0,5.4,21.6
"737",2016,"Amazonas","jan",770,"01/01/2016",2.21,0,4.5,21.2
"738",2017,"Amazonas","jan",65,"01/01/2017",1.95,0,6.7,4.6
"739",1998,"Amazonas","feb",0,"01/01/1998",0,0,4,23.8
